A Sharp (.NET)		
A-0 System		
Ruby (programming language)	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Ada_(programming_language)"" title=""Ada (programming language)"">Ada</a>,<sup class=""reference"" id=""cite_ref-nov2pro_2-0""><a href=""#cite_note-nov2pro-2"">[2]</a></sup> <a href=""/wiki/BASIC"" title=""BASIC"">Basic</a>,<sup class=""reference"" id=""cite_ref-confreaks_3-0""><a href=""#cite_note-confreaks-3"">[3]</a></sup> <a href=""/wiki/C%2B%2B"" title=""C++"">C++</a>,<sup class=""reference"" id=""cite_ref-nov2pro_2-1""><a href=""#cite_note-nov2pro-2"">[2]</a></sup> <a href=""/wiki/CLU_(programming_language)"" title=""CLU (programming language)"">CLU</a>,<sup class=""reference"" id=""cite_ref-bini_4-0""><a href=""#cite_note-bini-4"">[4]</a></sup> <a href=""/wiki/Dylan_(programming_language)"" title=""Dylan (programming language)"">Dylan</a>,<sup class=""reference"" id=""cite_ref-bini_4-1""><a href=""#cite_note-bini-4"">[4]</a></sup> <a href=""/wiki/Eiffel_(programming_language)"" title=""Eiffel (programming language)"">Eiffel</a>,<sup class=""reference"" id=""cite_ref-nov2pro_2-2""><a href=""#cite_note-nov2pro-2"">[2]</a></sup> <a href=""/wiki/Lisp_(programming_language)"" title=""Lisp (programming language)"">Lisp</a>,<sup class=""reference"" id=""cite_ref-bini_4-2""><a href=""#cite_note-bini-4"">[4]</a></sup> <a href=""/wiki/Lua_(programming_language)"" title=""Lua (programming language)"">Lua</a>, <a href=""/wiki/Perl"" title=""Perl"">Perl</a>,<sup class=""reference"" id=""cite_ref-bini_4-3""><a href=""#cite_note-bini-4"">[4]</a></sup> <a href=""/wiki/Python_(programming_language)"" title=""Python (programming language)"">Python</a>,<sup class=""reference"" id=""cite_ref-bini_4-4""><a href=""#cite_note-bini-4"">[4]</a></sup> <a href=""/wiki/Smalltalk"" title=""Smalltalk"">Smalltalk</a><sup class=""reference"" id=""cite_ref-bini_4-5""><a href=""#cite_note-bini-4"">[4]</a></sup></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Clojure"" title=""Clojure"">Clojure</a>, <a href=""/wiki/CoffeeScript"" title=""CoffeeScript"">CoffeeScript</a>, <a href=""/wiki/Crystal_(programming_language)"" title=""Crystal (programming language)"">Crystal</a>, <a href=""/wiki/D_(programming_language)"" title=""D (programming language)"">D</a>, <a href=""/wiki/Elixir_(programming_language)"" title=""Elixir (programming language)"">Elixir</a>, <a class=""mw-redirect"" href=""/wiki/Groovy_(programming_language)"" title=""Groovy (programming language)"">Groovy</a>, <a class=""new"" href=""/w/index.php?title=Ioke_(programming_language)&amp;action=edit&amp;redlink=1"" title=""Ioke (programming language) (page does not exist)"">Ioke</a>,<sup class=""reference"" id=""cite_ref-Bini_5-0""><a href=""#cite_note-Bini-5"">[5]</a></sup> <a href=""/wiki/Julia_(programming_language)"" title=""Julia (programming language)"">Julia</a>,<sup class=""reference"" id=""cite_ref-Julia_6-0""><a href=""#cite_note-Julia-6"">[6]</a></sup> <a href=""/wiki/Mirah_(programming_language)"" title=""Mirah (programming language)"">Mirah</a>, <a href=""/wiki/Nu_(programming_language)"" title=""Nu (programming language)"">Nu</a>,<sup class=""reference"" id=""cite_ref-Burks_7-0""><a href=""#cite_note-Burks-7"">[7]</a></sup> <a href=""/wiki/Ring_(programming_language)"" title=""Ring (programming language)"">Ring</a>,<sup class=""reference"" id=""cite_ref-Ring_and_other_languages_8-0""><a href=""#cite_note-Ring_and_other_languages-8"">[8]</a></sup> <a href=""/wiki/Rust_(programming_language)"" title=""Rust (programming language)"">Rust</a>,<sup class=""reference"" id=""cite_ref-rust_9-0""><a href=""#cite_note-rust-9"">[9]</a></sup> <a href=""/wiki/Swift_(programming_language)"" title=""Swift (programming language)"">Swift</a><sup class=""reference"" id=""cite_ref-lattner2014_10-0""><a href=""#cite_note-lattner2014-10"">[10]</a></sup></td></tr>, <tr><td class=""infobox-below hlist"" colspan=""2"" style=""border-top: 1px solid #aaa; padding-top: 3px;"">
<ul><li><a class=""image"" href=""/wiki/File:Wikibooks-logo-en-noslogan.svg""><img alt="""" class=""noviewer"" data-file-height=""400"" data-file-width=""400"" decoding=""async"" height=""16"" src=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/16px-Wikibooks-logo-en-noslogan.svg.png"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/24px-Wikibooks-logo-en-noslogan.svg.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/32px-Wikibooks-logo-en-noslogan.svg.png 2x"" width=""16""/></a> <a class=""extiw"" href=""https://en.wikibooks.org/wiki/Ruby_Programming"" title=""wikibooks:Ruby Programming"">Ruby Programming</a> at Wikibooks</li></ul>
</td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Clojure"" title=""Clojure"">Clojure</a>, <a href=""/wiki/CoffeeScript"" title=""CoffeeScript"">CoffeeScript</a>, <a href=""/wiki/Crystal_(programming_language)"" title=""Crystal (programming language)"">Crystal</a>, <a href=""/wiki/D_(programming_language)"" title=""D (programming language)"">D</a>, <a href=""/wiki/Elixir_(programming_language)"" title=""Elixir (programming language)"">Elixir</a>, <a class=""mw-redirect"" href=""/wiki/Groovy_(programming_language)"" title=""Groovy (programming language)"">Groovy</a>, <a class=""new"" href=""/w/index.php?title=Ioke_(programming_language)&amp;action=edit&amp;redlink=1"" title=""Ioke (programming language) (page does not exist)"">Ioke</a>,<sup class=""reference"" id=""cite_ref-Bini_5-0""><a href=""#cite_note-Bini-5"">[5]</a></sup> <a href=""/wiki/Julia_(programming_language)"" title=""Julia (programming language)"">Julia</a>,<sup class=""reference"" id=""cite_ref-Julia_6-0""><a href=""#cite_note-Julia-6"">[6]</a></sup> <a href=""/wiki/Mirah_(programming_language)"" title=""Mirah (programming language)"">Mirah</a>, <a href=""/wiki/Nu_(programming_language)"" title=""Nu (programming language)"">Nu</a>,<sup class=""reference"" id=""cite_ref-Burks_7-0""><a href=""#cite_note-Burks-7"">[7]</a></sup> <a href=""/wiki/Ring_(programming_language)"" title=""Ring (programming language)"">Ring</a>,<sup class=""reference"" id=""cite_ref-Ring_and_other_languages_8-0""><a href=""#cite_note-Ring_and_other_languages-8"">[8]</a></sup> <a href=""/wiki/Rust_(programming_language)"" title=""Rust (programming language)"">Rust</a>,<sup class=""reference"" id=""cite_ref-rust_9-0""><a href=""#cite_note-rust-9"">[9]</a></sup> <a href=""/wiki/Swift_(programming_language)"" title=""Swift (programming language)"">Swift</a><sup class=""reference"" id=""cite_ref-lattner2014_10-0""><a href=""#cite_note-lattner2014-10"">[10]</a></sup></td></tr>, <tr><td class=""infobox-below hlist"" colspan=""2"" style=""border-top: 1px solid #aaa; padding-top: 3px;"">
<ul><li><a class=""image"" href=""/wiki/File:Wikibooks-logo-en-noslogan.svg""><img alt="""" class=""noviewer"" data-file-height=""400"" data-file-width=""400"" decoding=""async"" height=""16"" src=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/16px-Wikibooks-logo-en-noslogan.svg.png"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/24px-Wikibooks-logo-en-noslogan.svg.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/32px-Wikibooks-logo-en-noslogan.svg.png 2x"" width=""16""/></a> <a class=""extiw"" href=""https://en.wikibooks.org/wiki/Ruby_Programming"" title=""wikibooks:Ruby Programming"">Ruby Programming</a> at Wikibooks</li></ul>
</td></tr>]"
Rust (programming language)	"[<tr><td class=""infobox-full-data"" colspan=""2""><style data-mw-deduplicate=""TemplateStyles:r979066050"">.mw-parser-output ul.cslist,.mw-parser-output ul.sslist{margin:0;padding:0;display:inline-block;list-style:none}.mw-parser-output ul.cslist-embedded{display:inline}.mw-parser-output .cslist li,.mw-parser-output .sslist li{margin:0;padding:0 0.25em 0 0;display:inline-block}.mw-parser-output .cslist li:after{content:"", ""}.mw-parser-output .sslist li:after{content:""; ""}.mw-parser-output .cslist li:last-child:after,.mw-parser-output .sslist li:last-child:after{content:none}</style><ul class=""cslist""><li><a href=""/wiki/Alef_(programming_language)"" title=""Alef (programming language)"">Alef</a></li><li><a href=""/wiki/C_Sharp_(programming_language)"" title=""C Sharp (programming language)"">C#</a></li><li><a href=""/wiki/C%2B%2B"" title=""C++"">C++</a></li><li><a href=""/wiki/Cyclone_(programming_language)"" title=""Cyclone (programming language)"">Cyclone</a></li><li><a href=""/wiki/Erlang_(programming_language)"" title=""Erlang (programming language)"">Erlang</a></li><li><a href=""/wiki/Haskell"" title=""Haskell"">Haskell</a></li><li><a href=""/wiki/Limbo_(programming_language)"" title=""Limbo (programming language)"">Limbo</a></li><li><a href=""/wiki/Newsqueak"" title=""Newsqueak"">Newsqueak</a></li><li><a href=""/wiki/OCaml"" title=""OCaml"">OCaml</a></li><li><a href=""/wiki/Ruby_(programming_language)"" title=""Ruby (programming language)"">Ruby</a></li><li><a href=""/wiki/Scheme_(programming_language)"" title=""Scheme (programming language)"">Scheme</a></li><li><a href=""/wiki/Standard_ML"" title=""Standard ML"">Standard ML</a></li><li><a href=""/wiki/Swift_(programming_language)"" title=""Swift (programming language)"">Swift</a><sup class=""reference"" id=""cite_ref-influences_8-0""><a href=""#cite_note-influences-8"">[5]</a></sup></li></ul></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><link href=""mw-data:TemplateStyles:r979066050"" rel=""mw-deduplicated-inline-style""/><ul class=""cslist""><li><a href=""/wiki/Idris_(programming_language)"" title=""Idris (programming language)"">Idris</a><sup class=""reference"" id=""cite_ref-9""><a href=""#cite_note-9"">[6]</a></sup></li><li><a href=""/wiki/SPARK_(programming_language)"" title=""SPARK (programming language)"">Spark</a><sup class=""reference"" id=""cite_ref-Jaloyan_10-0""><a href=""#cite_note-Jaloyan-10"">[7]</a></sup></li><li><a href=""/wiki/Swift_(programming_language)"" title=""Swift (programming language)"">Swift</a><sup class=""reference"" id=""cite_ref-Lattner_11-0""><a href=""#cite_note-Lattner-11"">[8]</a></sup></li><li><a href=""/wiki/Project_Verona"" title=""Project Verona"">Project Verona</a><sup class=""reference"" id=""cite_ref-Project_Verona_12-0""><a href=""#cite_note-Project_Verona-12"">[9]</a></sup></li><li><a href=""/wiki/Zig_(programming_language)"" title=""Zig (programming language)"">Zig</a><sup class=""reference"" id=""cite_ref-13""><a href=""#cite_note-13"">[10]</a></sup></li></ul></td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><link href=""mw-data:TemplateStyles:r979066050"" rel=""mw-deduplicated-inline-style""/><ul class=""cslist""><li><a href=""/wiki/Idris_(programming_language)"" title=""Idris (programming language)"">Idris</a><sup class=""reference"" id=""cite_ref-9""><a href=""#cite_note-9"">[6]</a></sup></li><li><a href=""/wiki/SPARK_(programming_language)"" title=""SPARK (programming language)"">Spark</a><sup class=""reference"" id=""cite_ref-Jaloyan_10-0""><a href=""#cite_note-Jaloyan-10"">[7]</a></sup></li><li><a href=""/wiki/Swift_(programming_language)"" title=""Swift (programming language)"">Swift</a><sup class=""reference"" id=""cite_ref-Lattner_11-0""><a href=""#cite_note-Lattner-11"">[8]</a></sup></li><li><a href=""/wiki/Project_Verona"" title=""Project Verona"">Project Verona</a><sup class=""reference"" id=""cite_ref-Project_Verona_12-0""><a href=""#cite_note-Project_Verona-12"">[9]</a></sup></li><li><a href=""/wiki/Zig_(programming_language)"" title=""Zig (programming language)"">Zig</a><sup class=""reference"" id=""cite_ref-13""><a href=""#cite_note-13"">[10]</a></sup></li></ul></td></tr>]"
S (programming language)	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/C_(programming_language)"" title=""C (programming language)"">C</a>, <a href=""/wiki/APL_(programming_language)"" title=""APL (programming language)"">APL</a>, <a href=""/wiki/Polymorphic_Programming_Language"" title=""Polymorphic Programming Language"">PPL</a>, <a href=""/wiki/Fortran"" title=""Fortran"">Fortran</a></td></tr>]"	
LiveJournal		
S3 (programming language)	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/ALGOL_68"" title=""ALGOL 68"">ALGOL 68</a></td></tr>]"	
S-Lang		
S-PLUS		
SA-C (programming language)		
SabreTalk		
SAIL (programming language)		
SAKO (programming language)		
SAS (software)		
SASL (programming language)	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/ISWIM"" title=""ISWIM"">ISWIM</a></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Kent_Recursive_Calculator"" title=""Kent Recursive Calculator"">KRC</a>, <a class=""mw-redirect"" href=""/wiki/Miranda_programming_language"" title=""Miranda programming language"">Miranda</a>, <a class=""mw-redirect"" href=""/wiki/Haskell_(programming_language)"" title=""Haskell (programming language)"">Haskell</a></td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Kent_Recursive_Calculator"" title=""Kent Recursive Calculator"">KRC</a>, <a class=""mw-redirect"" href=""/wiki/Miranda_programming_language"" title=""Miranda programming language"">Miranda</a>, <a class=""mw-redirect"" href=""/wiki/Haskell_(programming_language)"" title=""Haskell (programming language)"">Haskell</a></td></tr>]"
Sather	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Eiffel_(programming_language)"" title=""Eiffel (programming language)"">Eiffel</a>, <a href=""/wiki/CLU_(programming_language)"" title=""CLU (programming language)"">CLU</a>, <a href=""/wiki/Common_Lisp"" title=""Common Lisp"">Common Lisp</a>, <a href=""/wiki/Scheme_(programming_language)"" title=""Scheme (programming language)"">Scheme</a></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Cool_(programming_language)"" title=""Cool (programming language)"">Cool</a></td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Cool_(programming_language)"" title=""Cool (programming language)"">Cool</a></td></tr>]"
Sawzall (programming language)		
Scala (programming language)	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Common_Lisp"" title=""Common Lisp"">Common Lisp</a>,<sup class=""reference"" id=""cite_ref-Scala_Macros_4-0""><a href=""#cite_note-Scala_Macros-4"">[4]</a></sup> <a href=""/wiki/Eiffel_(programming_language)"" title=""Eiffel (programming language)"">Eiffel</a>, <a href=""/wiki/Erlang_(programming_language)"" title=""Erlang (programming language)"">Erlang</a>, <a href=""/wiki/F_Sharp_(programming_language)"" title=""F Sharp (programming language)"">F#</a>, <a class=""mw-redirect"" href=""/wiki/Haskell_(programming_language)"" title=""Haskell (programming language)"">Haskell</a>,<sup class=""reference"" id=""cite_ref-5""><a href=""#cite_note-5"">[5]</a></sup> <a href=""/wiki/Java_(programming_language)"" title=""Java (programming language)"">Java</a>,<sup class=""reference"" id=""cite_ref-popl06_6-0""><a href=""#cite_note-popl06-6"">[6]</a></sup> <a href=""/wiki/OCaml"" title=""OCaml"">OCaml</a>,<sup class=""reference"" id=""cite_ref-popl06_6-1""><a href=""#cite_note-popl06-6"">[6]</a></sup> <a href=""/wiki/Oz_(programming_language)"" title=""Oz (programming language)"">Oz</a>, <a href=""/wiki/Pizza_(programming_language)"" title=""Pizza (programming language)"">Pizza</a>,<sup class=""reference"" id=""cite_ref-overview_7-0""><a href=""#cite_note-overview-7"">[7]</a></sup> <a href=""/wiki/Scheme_(programming_language)"" title=""Scheme (programming language)"">Scheme</a>,<sup class=""reference"" id=""cite_ref-popl06_6-2""><a href=""#cite_note-popl06-6"">[6]</a></sup> <a href=""/wiki/Smalltalk"" title=""Smalltalk"">Smalltalk</a>, <a href=""/wiki/Standard_ML"" title=""Standard ML"">Standard ML</a><sup class=""reference"" id=""cite_ref-popl06_6-3""><a href=""#cite_note-popl06-6"">[6]</a></sup></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Ceylon_(programming_language)"" title=""Ceylon (programming language)"">Ceylon</a>, <a href=""/wiki/Chisel_(programming_language)"" title=""Chisel (programming language)"">Chisel</a>, <a href=""/wiki/Fantom_(programming_language)"" title=""Fantom (programming language)"">Fantom</a>, <a href=""/wiki/F_Sharp_(programming_language)"" title=""F Sharp (programming language)"">F#</a>, <a href=""/wiki/C_Sharp_(programming_language)"" title=""C Sharp (programming language)"">C#</a>, <a href=""/wiki/Kotlin_(programming_language)"" title=""Kotlin (programming language)"">Kotlin</a>, <a href=""/wiki/Lasso_(programming_language)"" title=""Lasso (programming language)"">Lasso</a>, <a href=""/wiki/Red_(programming_language)"" title=""Red (programming language)"">Red</a>, <a href=""/wiki/Flix_(programming_language)"" title=""Flix (programming language)"">Flix</a></td></tr>, <tr><td class=""infobox-below hlist"" colspan=""2"" style=""border-top: 1px solid #aaa; padding-top: 3px;"">
<ul><li><a class=""image"" href=""/wiki/File:Wikibooks-logo-en-noslogan.svg""><img alt="""" class=""noviewer"" data-file-height=""400"" data-file-width=""400"" decoding=""async"" height=""16"" src=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/16px-Wikibooks-logo-en-noslogan.svg.png"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/24px-Wikibooks-logo-en-noslogan.svg.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/32px-Wikibooks-logo-en-noslogan.svg.png 2x"" width=""16""/></a> <a class=""extiw"" href=""https://en.wikibooks.org/wiki/Scala"" title=""wikibooks:Scala"">Scala</a> at Wikibooks</li></ul>
</td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Ceylon_(programming_language)"" title=""Ceylon (programming language)"">Ceylon</a>, <a href=""/wiki/Chisel_(programming_language)"" title=""Chisel (programming language)"">Chisel</a>, <a href=""/wiki/Fantom_(programming_language)"" title=""Fantom (programming language)"">Fantom</a>, <a href=""/wiki/F_Sharp_(programming_language)"" title=""F Sharp (programming language)"">F#</a>, <a href=""/wiki/C_Sharp_(programming_language)"" title=""C Sharp (programming language)"">C#</a>, <a href=""/wiki/Kotlin_(programming_language)"" title=""Kotlin (programming language)"">Kotlin</a>, <a href=""/wiki/Lasso_(programming_language)"" title=""Lasso (programming language)"">Lasso</a>, <a href=""/wiki/Red_(programming_language)"" title=""Red (programming language)"">Red</a>, <a href=""/wiki/Flix_(programming_language)"" title=""Flix (programming language)"">Flix</a></td></tr>, <tr><td class=""infobox-below hlist"" colspan=""2"" style=""border-top: 1px solid #aaa; padding-top: 3px;"">
<ul><li><a class=""image"" href=""/wiki/File:Wikibooks-logo-en-noslogan.svg""><img alt="""" class=""noviewer"" data-file-height=""400"" data-file-width=""400"" decoding=""async"" height=""16"" src=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/16px-Wikibooks-logo-en-noslogan.svg.png"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/24px-Wikibooks-logo-en-noslogan.svg.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/32px-Wikibooks-logo-en-noslogan.svg.png 2x"" width=""16""/></a> <a class=""extiw"" href=""https://en.wikibooks.org/wiki/Scala"" title=""wikibooks:Scala"">Scala</a> at Wikibooks</li></ul>
</td></tr>]"
Scheme (programming language)	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/ALGOL"" title=""ALGOL"">ALGOL</a>, <a href=""/wiki/Lisp_(programming_language)"" title=""Lisp (programming language)"">Lisp</a>, <a href=""/wiki/MDL_(programming_language)"" title=""MDL (programming language)"">MDL</a></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Clojure"" title=""Clojure"">Clojure</a>, <a href=""/wiki/Common_Lisp"" title=""Common Lisp"">Common Lisp</a>, <a href=""/wiki/Dylan_(programming_language)"" title=""Dylan (programming language)"">Dylan</a>, <a href=""/wiki/EuLisp"" title=""EuLisp"">EuLisp</a>, <a class=""mw-redirect"" href=""/wiki/Haskell_(programming_language)"" title=""Haskell (programming language)"">Haskell</a>, <a href=""/wiki/Hop_(software)"" title=""Hop (software)"">Hop</a>, <a href=""/wiki/JavaScript"" title=""JavaScript"">JavaScript</a>, <a href=""/wiki/Julia_(programming_language)"" title=""Julia (programming language)"">Julia</a>, <a href=""/wiki/Lua_(programming_language)"" title=""Lua (programming language)"">Lua</a>, <a href=""/wiki/MultiLisp"" title=""MultiLisp"">MultiLisp</a>, <a href=""/wiki/Python_(programming_language)"" title=""Python (programming language)"">Python</a>, <a href=""/wiki/R_(programming_language)"" title=""R (programming language)"">R</a>, <a href=""/wiki/Racket_(programming_language)"" title=""Racket (programming language)"">Racket</a>, <a href=""/wiki/Ruby_(programming_language)"" title=""Ruby (programming language)"">Ruby</a>, <a href=""/wiki/Rust_(programming_language)"" title=""Rust (programming language)"">Rust</a>, <a href=""/wiki/S_(programming_language)"" title=""S (programming language)"">S</a>, <a href=""/wiki/Scala_(programming_language)"" title=""Scala (programming language)"">Scala</a>, <a href=""/wiki/T_(programming_language)"" title=""T (programming language)"">T</a></td></tr>, <tr><td class=""infobox-below hlist"" colspan=""2"" style=""border-top: 1px solid #aaa; padding-top: 3px;"">
<ul><li><a class=""image"" href=""/wiki/File:Wikibooks-logo-en-noslogan.svg""><img alt="""" class=""noviewer"" data-file-height=""400"" data-file-width=""400"" decoding=""async"" height=""16"" src=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/16px-Wikibooks-logo-en-noslogan.svg.png"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/24px-Wikibooks-logo-en-noslogan.svg.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/32px-Wikibooks-logo-en-noslogan.svg.png 2x"" width=""16""/></a> <a class=""extiw"" href=""https://en.wikibooks.org/wiki/Scheme"" title=""wikibooks:Scheme"">Scheme</a> at Wikibooks</li></ul>
</td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Clojure"" title=""Clojure"">Clojure</a>, <a href=""/wiki/Common_Lisp"" title=""Common Lisp"">Common Lisp</a>, <a href=""/wiki/Dylan_(programming_language)"" title=""Dylan (programming language)"">Dylan</a>, <a href=""/wiki/EuLisp"" title=""EuLisp"">EuLisp</a>, <a class=""mw-redirect"" href=""/wiki/Haskell_(programming_language)"" title=""Haskell (programming language)"">Haskell</a>, <a href=""/wiki/Hop_(software)"" title=""Hop (software)"">Hop</a>, <a href=""/wiki/JavaScript"" title=""JavaScript"">JavaScript</a>, <a href=""/wiki/Julia_(programming_language)"" title=""Julia (programming language)"">Julia</a>, <a href=""/wiki/Lua_(programming_language)"" title=""Lua (programming language)"">Lua</a>, <a href=""/wiki/MultiLisp"" title=""MultiLisp"">MultiLisp</a>, <a href=""/wiki/Python_(programming_language)"" title=""Python (programming language)"">Python</a>, <a href=""/wiki/R_(programming_language)"" title=""R (programming language)"">R</a>, <a href=""/wiki/Racket_(programming_language)"" title=""Racket (programming language)"">Racket</a>, <a href=""/wiki/Ruby_(programming_language)"" title=""Ruby (programming language)"">Ruby</a>, <a href=""/wiki/Rust_(programming_language)"" title=""Rust (programming language)"">Rust</a>, <a href=""/wiki/S_(programming_language)"" title=""S (programming language)"">S</a>, <a href=""/wiki/Scala_(programming_language)"" title=""Scala (programming language)"">Scala</a>, <a href=""/wiki/T_(programming_language)"" title=""T (programming language)"">T</a></td></tr>, <tr><td class=""infobox-below hlist"" colspan=""2"" style=""border-top: 1px solid #aaa; padding-top: 3px;"">
<ul><li><a class=""image"" href=""/wiki/File:Wikibooks-logo-en-noslogan.svg""><img alt="""" class=""noviewer"" data-file-height=""400"" data-file-width=""400"" decoding=""async"" height=""16"" src=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/16px-Wikibooks-logo-en-noslogan.svg.png"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/24px-Wikibooks-logo-en-noslogan.svg.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/32px-Wikibooks-logo-en-noslogan.svg.png 2x"" width=""16""/></a> <a class=""extiw"" href=""https://en.wikibooks.org/wiki/Scheme"" title=""wikibooks:Scheme"">Scheme</a> at Wikibooks</li></ul>
</td></tr>]"
